date,id,Long,Lat,cpm,user
4/10/2020 0:04,24,-119.72769,0.05481,1507.714054, CitizenScientist
4/10/2020 4:01,22,-119.72769,0.05481,1507.713585, HSS
4/10/2020 6:05,24,-119.72769,0.05481,1507.713276, CitizenScientist
4/10/2020 6:05,29,-119.72769,0.05481,1507.712966, AS-2
4/10/2020 1:32,24,-119.72769,0.05481,1507.712403, CitizenScientist
4/9/2020 23:27,24,-119.72769,0.05481,1507.712326, CitizenScientist
4/10/2020 0:32,24,-119.72769,0.05481,1507.708365, CitizenScientist
4/10/2020 0:13,22,-119.72769,0.05481,1507.706836, HSS
4/10/2020 5:18,22,-119.72769,0.05481,1507.70651, HSS
4/9/2020 21:22,27,-119.72769,0.05481,1507.705657, CitizenScientist
4/10/2020 1:04,29,-119.72769,0.05481,1507.704863, AS-2
4/10/2020 3:22,21,-119.72769,0.05481,1507.701666, CitizenScientist
4/10/2020 0:26,21,-119.72769,0.05481,1507.701232, CitizenScientist
4/10/2020 5:18,24,-119.72769,0.05481,1507.700576, CitizenScientist
4/10/2020 1:00,25,-119.72769,0.05481,1507.700199, CitizenScientist
4/10/2020 3:30,29,-119.72769,0.05481,1507.699103, AS-2
4/9/2020 21:49,27,-119.72769,0.05481,1507.698154, CitizenScientist
4/9/2020 23:16,29,-119.72769,0.05481,1507.697971, AS-2
4/9/2020 22:38,22,-119.72769,0.05481,1507.697417, HSS
4/10/2020 4:58,21,-119.72769,0.05481,1507.696948, CitizenScientist
4/10/2020 0:34,29,-119.72769,0.05481,1507.695431, AS-2
4/9/2020 22:19,29,-119.72769,0.05481,1507.693053, AS-2
4/10/2020 4:59,22,-119.72769,0.05481,1507.692649, HSS
4/10/2020 4:38,27,-119.72769,0.05481,1507.692608, CitizenScientist
4/10/2020 5:38,21,-119.72769,0.05481,1507.691928, CitizenScientist
4/10/2020 1:12,25,-119.72769,0.05481,1507.691126, CitizenScientist
4/10/2020 1:12,24,-119.72769,0.05481,1507.690872, CitizenScientist
4/10/2020 4:10,29,-119.72769,0.05481,1507.690559, AS-2
4/9/2020 23:38,25,-119.72769,0.05481,1507.690531, CitizenScientist
4/9/2020 23:56,22,-119.72769,0.05481,1507.690092, HSS
4/9/2020 20:59,27,-119.72769,0.05481,1507.688866, CitizenScientist
4/9/2020 21:33,22,-119.72769,0.05481,1507.687771, HSS
4/9/2020 22:10,24,-119.72769,0.05481,1507.687006, CitizenScientist
4/10/2020 1:43,25,-119.72769,0.05481,1507.686875, CitizenScientist
4/10/2020 1:30,22,-119.72769,0.05481,1507.686415, HSS
4/9/2020 21:05,25,-119.72769,0.05481,1507.685529, CitizenScientist
4/9/2020 23:44,24,-119.72769,0.05481,1507.684249, CitizenScientist
4/10/2020 3:21,22,-119.72769,0.05481,1507.684173, HSS
4/10/2020 0:17,24,-119.72769,0.05481,1507.683444, CitizenScientist
4/10/2020 1:53,24,-119.72769,0.05481,1507.683279, CitizenScientist
4/10/2020 3:08,22,-119.72769,0.05481,1507.682789, HSS
4/9/2020 21:07,25,-119.72769,0.05481,1507.681293, CitizenScientist
4/10/2020 3:11,25,-119.72769,0.05481,1507.680373, CitizenScientist
4/10/2020 5:15,24,-119.72769,0.05481,1507.680166, CitizenScientist
4/10/2020 3:39,29,-119.72769,0.05481,1507.679677, AS-2
4/10/2020 0:44,21,-119.72769,0.05481,1507.678366, CitizenScientist
4/9/2020 23:02,28,-119.72769,0.05481,1507.677929, AS-1
4/9/2020 23:57,25,-119.72769,0.05481,1507.676985, CitizenScientist
4/10/2020 4:23,29,-119.72769,0.05481,1507.676675, AS-2
4/10/2020 4:38,25,-119.72769,0.05481,1507.671189, CitizenScientist
4/10/2020 2:09,28,-119.72769,0.05481,1507.670133, AS-1
4/9/2020 21:14,22,-119.72769,0.05481,1507.669817, HSS
4/9/2020 20:35,27,-119.72769,0.05481,1507.669156, CitizenScientist
4/9/2020 21:13,21,-119.72769,0.05481,1507.667965, CitizenScientist
4/10/2020 3:04,29,-119.72769,0.05481,1507.667678, AS-2
4/10/2020 1:28,25,-119.72769,0.05481,1507.667517, CitizenScientist
4/10/2020 4:35,22,-119.72769,0.05481,1507.667371, HSS
4/10/2020 2:44,22,-119.72769,0.05481,1507.665774, HSS
4/10/2020 1:47,25,-119.72769,0.05481,1507.665418, CitizenScientist
4/9/2020 23:09,24,-119.72769,0.05481,1507.665297, CitizenScientist
4/10/2020 1:33,22,-119.72769,0.05481,1507.664715, HSS
4/10/2020 5:30,25,-119.72769,0.05481,1507.664692, CitizenScientist
4/10/2020 3:10,21,-119.72769,0.05481,1507.662866, CitizenScientist
4/10/2020 5:50,27,-119.72769,0.05481,1507.662849, CitizenScientist
4/9/2020 21:36,24,-119.72769,0.05481,1507.662657, CitizenScientist
4/10/2020 4:04,28,-119.72769,0.05481,1507.661061, AS-1
4/9/2020 22:52,21,-119.72769,0.05481,1507.659375, CitizenScientist
4/9/2020 20:46,27,-119.72769,0.05481,1507.659027, CitizenScientist
4/10/2020 4:05,25,-119.72769,0.05481,1507.658931, CitizenScientist
4/9/2020 22:54,28,-119.72769,0.05481,1507.658623, AS-1
4/10/2020 0:29,24,-119.72769,0.05481,1507.657812, CitizenScientist
4/9/2020 21:09,25,-119.72769,0.05481,1507.656965, CitizenScientist
4/10/2020 2:44,21,-119.72769,0.05481,1507.65694, CitizenScientist
4/9/2020 21:41,29,-119.72769,0.05481,1507.65681, AS-2
4/10/2020 5:19,25,-119.72769,0.05481,1507.656574, CitizenScientist
4/10/2020 1:27,27,-119.72769,0.05481,1507.655565, CitizenScientist
4/9/2020 21:43,27,-119.72769,0.05481,1507.655563, CitizenScientist
4/10/2020 3:23,21,-119.72769,0.05481,1507.654763, CitizenScientist
4/10/2020 2:13,28,-119.72769,0.05481,1507.65465, AS-1
4/10/2020 1:38,27,-119.72769,0.05481,1507.653019, CitizenScientist
4/9/2020 21:42,22,-119.72769,0.05481,1507.648495, HSS
4/10/2020 4:12,22,-119.72769,0.05481,1507.647904, HSS
4/10/2020 2:13,29,-119.72769,0.05481,1507.647882, AS-2
4/10/2020 4:03,22,-119.72769,0.05481,1507.647753, HSS
4/10/2020 1:56,22,-119.72769,0.05481,1507.647163, HSS
4/9/2020 21:28,22,-119.72769,0.05481,1507.644422, HSS
4/10/2020 1:00,25,-119.72769,0.05481,1507.643707, CitizenScientist
4/10/2020 3:30,29,-119.72769,0.05481,1507.643485, AS-2
4/10/2020 3:26,24,-119.72769,0.05481,1507.642798, CitizenScientist
4/10/2020 4:21,27,-119.72769,0.05481,1507.642719, CitizenScientist
4/9/2020 22:48,27,-119.72769,0.05481,1507.641427, CitizenScientist
4/10/2020 5:35,25,-119.72769,0.05481,1507.640918, CitizenScientist
4/10/2020 5:28,22,-119.72769,0.05481,1507.639617, HSS
4/10/2020 3:34,24,-119.72769,0.05481,1507.639007, CitizenScientist
4/10/2020 2:27,27,-119.72769,0.05481,1507.638281, CitizenScientist
4/10/2020 1:59,24,-119.72769,0.05481,1507.635427, CitizenScientist
4/10/2020 5:00,27,-119.72769,0.05481,1507.63251, CitizenScientist
4/10/2020 2:06,25,-119.72769,0.05481,1507.632116, CitizenScientist
4/10/2020 4:52,22,-119.72769,0.05481,1507.629324, HSS
4/10/2020 3:28,22,-119.72769,0.05481,1507.629294, HSS
4/9/2020 23:50,25,-119.72769,0.05481,1507.628486, CitizenScientist
4/10/2020 3:09,29,-119.72769,0.05481,1507.628486, AS-2
4/9/2020 22:44,27,-119.72769,0.05481,1507.627671, CitizenScientist
4/10/2020 1:15,45,-119.72769,0.05481,1507.626518, CitizenScientist
4/9/2020 23:06,25,-119.72769,0.05481,1507.626087, CitizenScientist
4/9/2020 22:24,24,-119.72769,0.05481,1507.625958, CitizenScientist
4/10/2020 5:18,25,-119.72769,0.05481,1507.625083, CitizenScientist
4/9/2020 22:46,25,-119.72769,0.05481,1507.624485, CitizenScientist
4/10/2020 2:22,27,-119.72769,0.05481,1507.624382, CitizenScientist
4/10/2020 0:40,24,-119.72769,0.05481,1507.623003, CitizenScientist
4/10/2020 2:42,25,-119.72769,0.05481,1507.622018, CitizenScientist
4/9/2020 20:50,29,-119.72769,0.05481,1507.621985, AS-2
4/9/2020 21:38,28,-119.72769,0.05481,1507.621165, AS-1
4/10/2020 2:39,27,-119.72769,0.05481,1507.62074, CitizenScientist
4/10/2020 4:03,29,-119.72769,0.05481,1507.618393, AS-2
4/9/2020 23:48,24,-119.72769,0.05481,1507.617565, CitizenScientist
4/10/2020 2:43,24,-119.72769,0.05481,1507.616578, CitizenScientist
4/9/2020 23:16,25,-119.72769,0.05481,1507.614522, CitizenScientist
4/10/2020 4:01,22,-119.72769,0.05481,1507.614324, HSS
4/9/2020 23:20,22,-119.72769,0.05481,1507.614081, HSS
4/10/2020 0:21,25,-119.72769,0.05481,1507.613922, CitizenScientist
4/9/2020 23:53,24,-119.72769,0.05481,1507.613383, CitizenScientist
4/10/2020 4:00,29,-119.72769,0.05481,1507.612374, AS-2
4/9/2020 23:41,29,-119.72769,0.05481,1507.611876, AS-2
4/10/2020 5:55,25,-119.72769,0.05481,1507.609327, CitizenScientist
4/10/2020 3:28,22,-119.72769,0.05481,1507.608717, HSS
4/10/2020 2:06,29,-119.72769,0.05481,1507.607346, AS-2
4/10/2020 4:31,29,-119.72769,0.05481,1507.606519, AS-2
4/10/2020 1:12,24,-119.72769,0.05481,1507.605937, CitizenScientist
4/10/2020 5:51,28,-119.72769,0.05481,1507.605123, AS-1
4/10/2020 0:11,24,-119.72769,0.05481,1507.603722, CitizenScientist
4/10/2020 0:25,28,-119.72769,0.05481,1507.603405, AS-1
4/9/2020 21:49,27,-119.72769,0.05481,1507.60235, CitizenScientist
4/9/2020 21:57,28,-119.72769,0.05481,1507.602044, AS-1
4/9/2020 23:02,24,-119.72769,0.05481,1507.59961, CitizenScientist
4/10/2020 3:26,25,-119.72769,0.05481,1507.598032, CitizenScientist
4/10/2020 5:12,45,-119.72769,0.05481,1507.597223, CitizenScientist
4/10/2020 5:22,21,-119.72769,0.05481,1507.597095, CitizenScientist
4/10/2020 5:51,22,-119.72769,0.05481,1507.595584, HSS
4/10/2020 4:21,25,-119.72769,0.05481,1507.594823, CitizenScientist
4/9/2020 23:00,27,-119.72769,0.05481,1507.594705, CitizenScientist
4/10/2020 3:20,22,-119.72769,0.05481,1507.593833, HSS
4/10/2020 5:56,24,-119.72769,0.05481,1507.590013, CitizenScientist
4/9/2020 22:20,29,-119.72769,0.05481,1507.589541, AS-2
4/9/2020 23:16,25,-119.72769,0.05481,1507.58889, CitizenScientist
4/10/2020 3:51,21,-119.72769,0.05481,1507.587668, CitizenScientist
4/10/2020 3:39,25,-119.72769,0.05481,1507.584924, CitizenScientist
4/9/2020 23:15,22,-119.72769,0.05481,1507.584532, HSS
4/9/2020 22:59,21,-119.72769,0.05481,1507.58336, CitizenScientist
4/10/2020 2:29,29,-119.72769,0.05481,1507.581254, AS-2
4/10/2020 4:00,45,-119.72769,0.05481,1507.580293, CitizenScientist
4/10/2020 2:27,29,-119.72769,0.05481,1507.579585, AS-2
4/9/2020 23:33,27,-119.72769,0.05481,1507.579532, CitizenScientist
4/10/2020 1:15,29,-119.72769,0.05481,1507.579108, AS-2
4/10/2020 3:11,21,-119.72769,0.05481,1507.577369, CitizenScientist
4/9/2020 21:28,27,-119.72769,0.05481,1507.577295, CitizenScientist
4/9/2020 22:42,25,-119.72769,0.05481,1507.5764, CitizenScientist
4/10/2020 4:36,27,-119.72769,0.05481,1507.576214, CitizenScientist
4/10/2020 0:46,29,-119.72769,0.05481,1507.576179, AS-2
4/10/2020 4:31,24,-119.72769,0.05481,1507.575867, CitizenScientist
4/9/2020 22:07,25,-119.72769,0.05481,1507.575514, CitizenScientist
4/9/2020 23:33,29,-119.72769,0.05481,1507.575226, AS-2
4/10/2020 3:06,29,-119.72769,0.05481,1507.574753, AS-2
4/10/2020 5:12,29,-119.72769,0.05481,1507.574626, AS-2
4/10/2020 5:29,29,-119.72769,0.05481,1507.572521, AS-2
4/9/2020 21:51,29,-119.72769,0.05481,1507.572245, AS-2
4/10/2020 1:34,25,-119.72769,0.05481,1507.57164, CitizenScientist
4/10/2020 5:59,21,-119.72769,0.05481,1507.570289, CitizenScientist
4/10/2020 2:06,21,-119.72769,0.05481,1507.568646, CitizenScientist
4/10/2020 0:17,22,-119.72769,0.05481,1507.567605, HSS
4/10/2020 4:21,22,-119.72769,0.05481,1507.567424, HSS
4/10/2020 2:25,22,-119.72769,0.05481,1507.564335, HSS
4/10/2020 3:05,24,-119.72769,0.05481,1507.563773, CitizenScientist
4/10/2020 2:32,28,-119.72769,0.05481,1507.561654, AS-1
4/9/2020 23:58,22,-119.72769,0.05481,1507.561626, HSS
4/10/2020 4:27,25,-119.72769,0.05481,1507.560484, CitizenScientist
4/9/2020 23:40,22,-119.72769,0.05481,1507.560191, HSS
4/10/2020 0:26,22,-119.72769,0.05481,1507.557911, HSS
4/9/2020 23:49,25,-119.72769,0.05481,1507.555742, CitizenScientist
4/9/2020 22:07,29,-119.72769,0.05481,1507.554546, AS-2
4/10/2020 2:32,27,-119.72769,0.05481,1507.553448, CitizenScientist
4/10/2020 3:55,28,-119.72769,0.05481,1507.552454, AS-1
4/10/2020 5:24,27,-119.72769,0.05481,1507.550771, CitizenScientist
4/10/2020 5:36,28,-119.72769,0.05481,1507.548259, AS-1
4/9/2020 23:23,24,-119.72769,0.05481,1507.54819, CitizenScientist
4/9/2020 22:27,28,-119.72769,0.05481,1507.547945, AS-1
4/10/2020 1:07,22,-119.72769,0.05481,1507.546427, HSS
4/10/2020 3:58,29,-119.72769,0.05481,1507.544986, AS-2
4/10/2020 1:15,27,-119.72769,0.05481,1507.544036, CitizenScientist
4/9/2020 20:53,25,-119.72769,0.05481,1507.543987, CitizenScientist
4/10/2020 3:15,22,-119.72769,0.05481,1507.54338, HSS
4/9/2020 23:49,22,-119.72769,0.05481,1507.542431, HSS
4/9/2020 23:32,27,-119.72769,0.05481,1507.54239, CitizenScientist
4/10/2020 0:50,22,-119.72769,0.05481,1507.541752, HSS
4/9/2020 22:47,27,-119.72769,0.05481,1507.541205, CitizenScientist
4/9/2020 23:48,24,-119.72769,0.05481,1507.540384, CitizenScientist
4/10/2020 3:27,29,-119.72769,0.05481,1507.539918, AS-2
4/10/2020 5:03,28,-119.72769,0.05481,1507.537997, AS-1
4/10/2020 1:45,25,-119.72769,0.05481,1507.537982, CitizenScientist
4/9/2020 23:22,29,-119.72769,0.05481,1507.537809, AS-2
4/10/2020 1:49,24,-119.72769,0.05481,1507.537313, CitizenScientist
4/10/2020 2:43,27,-119.72769,0.05481,1507.531981, CitizenScientist
4/10/2020 3:54,24,-119.72769,0.05481,1507.529098, CitizenScientist
4/10/2020 0:12,29,-119.72769,0.05481,1507.528151, AS-2
4/10/2020 4:13,29,-119.72769,0.05481,1507.527334, AS-2
4/9/2020 22:39,27,-119.72769,0.05481,1507.526821, CitizenScientist
4/10/2020 0:58,25,-119.72769,0.05481,1507.525283, CitizenScientist
4/9/2020 23:12,22,-119.72769,0.05481,1507.52499, HSS
4/10/2020 4:40,22,-119.72769,0.05481,1507.52472, HSS
4/10/2020 1:16,21,-119.72769,0.05481,1507.524202, CitizenScientist
4/10/2020 2:29,29,-119.72769,0.05481,1507.523037, AS-2
4/10/2020 2:57,24,-119.72769,0.05481,1507.522377, CitizenScientist
4/10/2020 4:40,25,-119.72769,0.05481,1507.522229, CitizenScientist
4/10/2020 2:56,25,-119.72769,0.05481,1507.520546, CitizenScientist
4/10/2020 5:43,24,-119.72769,0.05481,1507.519749, CitizenScientist
4/10/2020 0:25,29,-119.72769,0.05481,1507.518414, AS-2
4/10/2020 2:03,29,-119.72769,0.05481,1507.517619, AS-2
4/9/2020 20:52,29,-119.72769,0.05481,1507.517144, AS-2
4/10/2020 2:11,29,-119.72769,0.05481,1507.516096, AS-2
4/10/2020 5:37,25,-119.72769,0.05481,1507.513944, CitizenScientist
4/9/2020 22:31,24,-119.72769,0.05481,1507.511907, CitizenScientist
4/9/2020 23:35,24,-119.72769,0.05481,1507.511735, CitizenScientist
4/10/2020 0:25,21,-119.72769,0.05481,1507.509486, CitizenScientist
4/9/2020 21:19,22,-119.72769,0.05481,1507.509066, HSS
4/9/2020 22:49,29,-119.72769,0.05481,1507.507728, AS-2
4/10/2020 2:27,22,-119.72769,0.05481,1507.507072, HSS
4/9/2020 21:02,27,-119.72769,0.05481,1507.50523, CitizenScientist
4/9/2020 21:21,29,-119.72769,0.05481,1507.504797, AS-2
4/9/2020 22:09,28,-119.72769,0.05481,1507.503441, AS-1
4/10/2020 6:07,22,-119.72769,0.05481,1507.502259, HSS
4/10/2020 0:45,29,-119.72769,0.05481,1507.498055, AS-2
4/9/2020 22:58,22,-119.72769,0.05481,1507.497994, HSS
4/10/2020 4:28,24,-119.72769,0.05481,1507.497461, CitizenScientist
4/10/2020 4:53,25,-119.72769,0.05481,1507.496359, CitizenScientist
4/9/2020 21:38,22,-119.72769,0.05481,1507.49535, HSS
4/10/2020 1:31,24,-119.72769,0.05481,1507.49449, CitizenScientist
4/10/2020 3:49,25,-119.72769,0.05481,1507.494174, CitizenScientist
4/9/2020 23:01,24,-119.72769,0.05481,1507.492485, CitizenScientist
4/10/2020 3:47,27,-119.72769,0.05481,1507.492158, CitizenScientist
4/9/2020 22:11,22,-119.72769,0.05481,1507.491308, HSS
4/10/2020 3:44,25,-119.72769,0.05481,1507.49082, CitizenScientist
4/10/2020 4:29,28,-119.72769,0.05481,1507.490337, AS-1
4/10/2020 3:52,27,-119.72769,0.05481,1507.489973, CitizenScientist
4/10/2020 5:34,24,-119.72769,0.05481,1507.489099, CitizenScientist
4/10/2020 4:05,22,-119.72769,0.05481,1507.488656, HSS
4/10/2020 5:34,22,-119.72769,0.05481,1507.488084, HSS
4/10/2020 1:15,25,-119.72769,0.05481,1507.487561, CitizenScientist
4/9/2020 21:52,24,-119.72769,0.05481,1507.486687, CitizenScientist
4/10/2020 0:24,24,-119.72769,0.05481,1507.48402, CitizenScientist
4/10/2020 3:08,28,-119.72769,0.05481,1507.483089, AS-1
4/10/2020 0:35,25,-119.72769,0.05481,1507.480894, CitizenScientist
4/10/2020 3:16,24,-119.72769,0.05481,1507.480762, CitizenScientist
4/10/2020 1:42,25,-119.72769,0.05481,1507.480352, CitizenScientist
4/10/2020 0:50,21,-119.72769,0.05481,1507.479234, CitizenScientist
4/9/2020 23:25,45,-119.72769,0.05481,1507.479047, CitizenScientist
4/9/2020 23:33,29,-119.72769,0.05481,1507.478923, AS-2
4/10/2020 3:27,29,-119.72769,0.05481,1507.478562, AS-2
4/9/2020 21:34,24,-119.72769,0.05481,1507.477513, CitizenScientist
4/10/2020 4:40,29,-119.72769,0.05481,1507.477465, AS-2
4/10/2020 5:29,25,-119.72769,0.05481,1507.476733, CitizenScientist
4/10/2020 5:17,28,-119.72769,0.05481,1507.476722, AS-1
4/9/2020 22:52,29,-119.72769,0.05481,1507.476542, AS-2
4/10/2020 5:36,25,-119.72769,0.05481,1507.476175, CitizenScientist
4/9/2020 23:01,24,-119.72769,0.05481,1507.47586, CitizenScientist
4/10/2020 1:25,21,-119.72769,0.05481,1507.475023, CitizenScientist
4/10/2020 1:31,22,-119.72769,0.05481,1507.474786, HSS
4/10/2020 2:22,28,-119.72769,0.05481,1507.47398, AS-1
4/10/2020 0:59,28,-119.72769,0.05481,1507.472261, AS-1
4/9/2020 23:06,22,-119.72769,0.05481,1507.470994, HSS
4/9/2020 21:08,29,-119.72769,0.05481,1507.469974, AS-2
4/10/2020 1:43,22,-119.72769,0.05481,1507.467156, HSS
4/9/2020 23:27,24,-119.72769,0.05481,1507.466993, CitizenScientist
4/10/2020 0:55,29,-119.72769,0.05481,1507.466592, AS-2
4/10/2020 1:58,27,-119.72769,0.05481,1507.465743, CitizenScientist
4/10/2020 3:51,28,-119.72769,0.05481,1507.464006, AS-1
4/10/2020 6:00,25,-119.72769,0.05481,1507.463741, CitizenScientist
4/10/2020 3:58,27,-119.72769,0.05481,1507.462903, CitizenScientist
4/10/2020 4:23,25,-119.72769,0.05481,1507.462585, CitizenScientist
4/10/2020 0:22,29,-119.72769,0.05481,1507.462409, AS-2
4/9/2020 22:27,24,-119.72769,0.05481,1507.461974, CitizenScientist
4/10/2020 2:28,29,-119.72769,0.05481,1507.461974, AS-2
4/9/2020 23:43,24,-119.72769,0.05481,1507.46175, CitizenScientist
4/9/2020 22:19,25,-119.72769,0.05481,1507.461119, CitizenScientist
4/10/2020 1:23,29,-119.72769,0.05481,1507.4602, AS-2
4/10/2020 3:30,27,-119.72769,0.05481,1507.459868, CitizenScientist
4/10/2020 6:03,25,-119.72769,0.05481,1507.458448, CitizenScientist
4/10/2020 3:12,24,-119.72769,0.05481,1507.458211, CitizenScientist
4/10/2020 5:14,28,-119.72769,0.05481,1507.457324, AS-1
4/10/2020 5:29,22,-119.72769,0.05481,1507.455091, HSS
4/10/2020 1:26,21,-119.72769,0.05481,1507.453944, CitizenScientist
4/10/2020 5:18,24,-119.72769,0.05481,1507.453755, CitizenScientist
4/10/2020 1:10,24,-119.72769,0.05481,1507.45284, CitizenScientist
4/10/2020 4:44,22,-119.72769,0.05481,1507.452764, HSS
4/10/2020 4:30,25,-119.72769,0.05481,1507.452436, CitizenScientist
4/9/2020 21:05,24,-119.727815,0.054798,1507.45186, CitizenScientist
4/10/2020 4:50,27,-119.72769,0.05481,1507.451207, CitizenScientist
4/10/2020 4:23,25,-119.72769,0.05481,1507.44644, CitizenScientist
4/10/2020 1:22,29,-119.72769,0.05481,1507.446384, AS-2
4/10/2020 5:52,22,-119.72769,0.05481,1507.445203, HSS
4/10/2020 5:31,27,-119.72769,0.05481,1507.442997, CitizenScientist
4/9/2020 20:33,27,-119.72769,0.05481,1507.442563, CitizenScientist
4/10/2020 2:11,22,-119.72769,0.05481,1507.442433, HSS
4/9/2020 21:10,27,-119.72769,0.05481,1507.441078, CitizenScientist
4/10/2020 3:12,24,-119.72769,0.05481,1507.440828, CitizenScientist
4/9/2020 23:52,25,-119.72769,0.05481,1507.439288, CitizenScientist
4/9/2020 22:56,25,-119.72769,0.05481,1507.438802, CitizenScientist
4/10/2020 3:01,24,-119.72769,0.05481,1507.43846, CitizenScientist
4/9/2020 23:50,27,-119.72769,0.05481,1507.438369, CitizenScientist
4/10/2020 4:09,24,-119.72769,0.05481,1507.437936, CitizenScientist
4/10/2020 5:10,25,-119.72769,0.05481,1507.437901, CitizenScientist
4/10/2020 3:25,22,-119.72769,0.05481,1507.436832, HSS
4/10/2020 1:23,29,-119.72769,0.05481,1507.432865, AS-2
4/10/2020 4:01,24,-119.72769,0.05481,1507.431588, CitizenScientist
4/10/2020 5:16,24,-119.72769,0.05481,1507.431349, CitizenScientist
4/9/2020 21:07,24,-119.72769,0.05481,1507.431313, CitizenScientist
4/10/2020 4:48,22,-119.72769,0.05481,1507.431093, HSS
4/9/2020 23:39,28,-119.72769,0.05481,1507.430217, AS-1
4/10/2020 2:10,25,-119.72769,0.05481,1507.430149, CitizenScientist
4/9/2020 23:18,29,-119.72769,0.05481,1507.430007, AS-2
4/10/2020 2:10,25,-119.72769,0.05481,1507.428878, CitizenScientist
4/10/2020 0:05,24,-119.72769,0.05481,1507.427646, CitizenScientist
4/9/2020 20:40,25,-119.72769,0.05481,1507.424917, CitizenScientist
4/10/2020 3:25,27,-119.72769,0.05481,1507.424838, CitizenScientist
4/10/2020 4:33,24,-119.72769,0.05481,1507.4229, CitizenScientist
4/10/2020 1:33,22,-119.72769,0.05481,1507.420821, HSS
4/10/2020 5:16,22,-119.72769,0.05481,1507.420514, HSS
4/10/2020 1:29,29,-119.72769,0.05481,1507.420232, AS-2
4/10/2020 6:11,27,-119.72769,0.05481,1507.419063, CitizenScientist
4/10/2020 3:55,22,-119.72769,0.05481,1507.417968, HSS
4/9/2020 21:11,25,-119.72769,0.05481,1507.417716, CitizenScientist
4/9/2020 20:42,27,-119.72769,0.05481,1507.417115, CitizenScientist
4/9/2020 21:33,29,-119.72769,0.05481,1507.415819, AS-2
4/10/2020 0:29,25,-119.72769,0.05481,1507.41565, CitizenScientist
4/10/2020 4:34,25,-119.72769,0.05481,1507.414973, CitizenScientist
4/10/2020 0:41,21,-119.72769,0.05481,1507.414855, CitizenScientist
4/10/2020 3:08,22,-119.72769,0.05481,1507.41411, HSS
4/9/2020 21:06,21,-119.72769,0.05481,1507.412128, CitizenScientist
4/9/2020 20:58,25,-119.72769,0.05481,1507.411571, CitizenScientist
4/9/2020 21:21,22,-119.72769,0.05481,1507.409508, HSS
4/9/2020 21:45,24,-119.72769,0.05481,1507.408789, CitizenScientist
4/10/2020 1:16,29,-119.72769,0.05481,1507.407803, AS-2
4/10/2020 2:31,21,-119.72769,0.05481,1507.406815, CitizenScientist
4/9/2020 23:59,24,-119.72769,0.05481,1507.406466, CitizenScientist
4/10/2020 0:23,27,-119.72769,0.05481,1507.405931, CitizenScientist
4/10/2020 3:21,24,-119.72769,0.05481,1507.405514, CitizenScientist
4/10/2020 3:07,29,-119.72769,0.05481,1507.40523, AS-2
4/10/2020 2:35,22,-119.72769,0.05481,1507.404974, HSS
4/9/2020 22:48,25,-119.72769,0.05481,1507.404847, CitizenScientist
4/9/2020 22:12,22,-119.72769,0.05481,1507.403513, HSS
4/10/2020 2:38,24,-119.72769,0.05481,1507.401582, CitizenScientist
4/9/2020 23:08,22,-119.72769,0.05481,1507.400552, HSS
4/10/2020 4:34,25,-119.72769,0.05481,1507.397926, CitizenScientist
4/10/2020 0:45,25,-119.72769,0.05481,1507.397766, CitizenScientist
4/10/2020 4:39,22,-119.72769,0.05481,1507.397546, HSS
4/9/2020 23:09,29,-119.72769,0.05481,1507.397022, AS-2
4/10/2020 1:26,24,-119.72769,0.05481,1507.396874, CitizenScientist
4/9/2020 23:40,21,-119.72769,0.05481,1507.396818, CitizenScientist
4/9/2020 21:54,29,-119.72769,0.05481,1507.395864, AS-2
4/10/2020 5:42,24,-119.72769,0.05481,1507.395186, CitizenScientist
4/9/2020 21:15,24,-119.72769,0.05481,1507.395109, CitizenScientist
4/9/2020 22:23,29,-119.72769,0.05481,1507.395031, AS-2
4/9/2020 23:16,27,-119.72769,0.05481,1507.394806, CitizenScientist
4/9/2020 21:00,28,-119.72769,0.05481,1507.392834, AS-1
4/9/2020 22:00,45,-119.72769,0.05481,1507.391509, CitizenScientist
4/10/2020 1:54,29,-119.72769,0.05481,1507.391216, AS-2
4/10/2020 0:01,25,-119.72769,0.05481,1507.391168, CitizenScientist
4/9/2020 22:12,24,-119.72769,0.05481,1507.390053, CitizenScientist
4/9/2020 23:59,45,-119.72769,0.05481,1507.389278, CitizenScientist
4/10/2020 4:25,29,-119.72769,0.05481,1507.388862, AS-2
4/9/2020 22:23,29,-119.72769,0.05481,1507.388437, AS-2
4/10/2020 0:32,21,-119.72769,0.05481,1507.388126, CitizenScientist
4/9/2020 23:45,25,-119.72769,0.05481,1507.387141, CitizenScientist
4/10/2020 6:07,28,-119.72769,0.05481,1507.386971, AS-1
4/10/2020 1:03,22,-119.72769,0.05481,1507.386877, HSS
4/10/2020 0:28,29,-119.72769,0.05481,1507.386808, AS-2
4/9/2020 20:53,25,-119.72769,0.05481,1507.386051, CitizenScientist
4/10/2020 5:54,22,-119.72769,0.05481,1507.384066, HSS
4/9/2020 22:58,27,-119.72769,0.05481,1507.383785, CitizenScientist
4/9/2020 23:31,21,-119.72769,0.05481,1507.382959, CitizenScientist
4/10/2020 3:25,25,-119.72769,0.05481,1507.382076, CitizenScientist
4/10/2020 1:22,22,-119.72769,0.05481,1507.381843, HSS
4/10/2020 4:09,24,-119.72769,0.05481,1507.380541, CitizenScientist
